segment_id_first,segment_id_second
02YL000-18893,02YL000-24998
02YL000-1561,02YL000-25000
02YL000-19146,02YL000-25000
02YL000-10797,02YL000-25001
02YL000-21819,02YL000-25005
02YL000-695,02YL000-25006
02YL000-11334,02YL000-25007
02YL000-37,02YL000-25008
02YL000-5321,02YL000-25010
02YL000-23198,02YL000-25010
02YL000-22569,02YL000-25011
02YL000-21155,02YL000-25013
02YL000-9083,02YL000-25014
02YL000-15216,02YL000-25014
02YL000-26080,02YL000-25015
02YL000-17096,02YL000-25018
02YL000-18732,02YL000-25019
02YL000-15818,02YL000-25020
02YL000-9892,02YL000-25021
02YL000-6768,02YL000-25022
02YL000-10419,02YL000-25022
02YL000-3211,02YL000-25023
02YL000-11833,02YL000-25023
02YL000-9713,02YL000-25024
02YL000-17436,02YL000-25024
02YL000-4522,02YL000-25027
02YL000-9172,02YL000-25027
02YL000-5992,02YL000-25028
02YL000-4144,02YL000-25029
02YL000-14829,02YL000-25030
02YL000-5601,02YL000-25032
02YL000-23802,02YL000-25033
02YL000-1609,02YL000-25034
02YL000-11985,02YL000-25034
02YL000-7224,02YL000-25035
02YL000-8950,02YL000-25036
02YL000-17318,02YL000-25036
02YL000-465,02YL000-25037
02YL000-23708,02YL000-25037
02YL000-285,02YL000-25038
02YL000-8032,02YL000-25039
02YL000-17363,02YL000-25040
02YL000-20154,02YL000-25041
02YL000-499,02YL000-25042
02YL000-7741,02YL000-25042
02YL000-11328,02YL000-25043
02YL000-11177,02YL000-25045
02YL000-12284,02YL000-25045
02YL000-12834,02YL000-25046
02YL000-12481,02YL000-25050
02YL000-16877,02YL000-25052
02YL000-21755,02YL000-25053
02YL000-15568,02YL000-25054
02YL000-10968,02YL000-25056
02YL000-1005,02YL000-25058
02YL000-21211,02YL000-25059
02YL000-9007,02YL000-25060
02YL000-6229,02YL000-25061
02YL000-15945,02YL000-25061
02YL000-24935,02YL000-25062
02YL000-9442,02YL000-25064
02YL000-26563,02YL000-25065
02YL000-10372,02YL000-25066
02YL000-12483,02YL000-25068
02YL000-13341,02YL000-25068
02YL000-21296,02YL000-25069
02YL000-20708,02YL000-25070
02YL000-14212,02YL000-25071
02YL000-6749,02YL000-25072
02YL000-19574,02YL000-25073
02YL000-15788,02YL000-25074
02YL000-17451,02YL000-25075
02YL000-8561,02YL000-25076
02YL000-23016,02YL000-25077
02YL000-14763,02YL000-25078
02YL000-15469,02YL000-25079
02YL000-16611,02YL000-25079
02YL000-11783,02YL000-25080
02YL000-21814,02YL000-25080
02YL000-4908,02YL000-25081
02YL000-351,02YL000-25082
02YL000-5470,02YL000-25084
02YL000-17810,02YL000-25085
02YL000-2650,02YL000-25086
02YL000-4049,02YL000-25087
02YL000-4882,02YL000-25087
02YL000-10795,02YL000-25088
02YL000-19372,02YL000-25090
02YL000-12477,02YL000-25093
02YL000-4588,02YL000-25094
02YL000-16908,02YL000-25094
02YL000-14633,02YL000-25095
02YL000-8524,02YL000-25096
02YL000-10090,02YL000-25097
02YL000-16724,02YL000-25098
02YL000-10119,02YL000-25099
02YL000-15046,02YL000-25099
02YL000-16487,02YL000-25100
02YL000-3342,02YL000-25101
02YL000-10083,02YL000-25102
02YL000-10736,02YL000-25102
02YL000-17195,02YL000-25104
02YL000-24619,02YL000-25107
02YL000-16952,02YL000-25108
02YL000-2555,02YL000-25109
02YL000-11440,02YL000-25111
02YL000-14041,02YL000-25112
02YL000-20584,02YL000-25113
02YL000-13575,02YL000-25114
02YL000-11847,02YL000-25117
02YL000-6611,02YL000-25119
02YL000-12078,02YL000-25119
02YL000-18926,02YL000-25120
02YL000-8127,02YL000-25122
02YL000-366,02YL000-25123
02YL000-22838,02YL000-25124
02YL000-19172,02YL000-25125
02YL000-404,02YL000-25126
02YL000-5635,02YL000-25127
02YL000-4816,02YL000-25128
02YL000-22600,02YL000-25128
02YL000-17204,02YL000-25129
02YL000-10649,02YL000-25131
02YL000-11797,02YL000-25132
02YL000-22298,02YL000-25132
02YL000-20033,02YL000-25133
02YL000-9033,02YL000-25135
02YL000-827,02YL000-25136
02YL000-10204,02YL000-25136
02YL000-10352,02YL000-25137
02YL000-13452,02YL000-25137
02YL000-741,02YL000-25138
02YL000-4250,02YL000-25139
02YL000-8888,02YL000-25140
02YL000-25341,02YL000-25140
02YL000-23576,02YL000-25141
02YL000-6953,02YL000-25144
02YL000-1062,02YL000-25145
02YL000-4236,02YL000-25146
02YL000-25217,02YL000-25146
02YL000-5027,02YL000-25150
02YL000-98,02YL000-25152
02YL000-21278,02YL000-25152
02YL000-12806,02YL000-25153
02YL000-8273,02YL000-25154
02YL000-14921,02YL000-25155
02YL000-9460,02YL000-25157
02YL000-3971,02YL000-25158
02YL000-15547,02YL000-25158
02YL000-2175,02YL000-25159
02YL000-21052,02YL000-25159
02YL000-20226,02YL000-25160
02YL000-20792,02YL000-25162
02YL000-9358,02YL000-25163
02YL000-267,02YL000-25164
02YL000-8479,02YL000-25166
02YL000-4993,02YL000-25167
02YL000-10574,02YL000-25168
02YL000-24164,02YL000-25168
02YL000-5540,02YL000-25170
02YL000-12524,02YL000-25171
02YL000-20005,02YL000-25171
02YL000-23308,02YL000-25172
02YL000-8024,02YL000-25174
02YL000-19017,02YL000-25175
02YL000-3877,02YL000-25176
02YL000-6027,02YL000-25177
02YL000-25367,02YL000-25177
02YL000-18898,02YL000-25178
02YL000-12993,02YL000-25179
02YL000-13601,02YL000-25179
02YL000-22004,02YL000-25180
02YL000-4449,02YL000-25181
02YL000-15577,02YL000-25181
02YL000-2212,02YL000-25184
02YL000-21056,02YL000-25185
02YL000-22371,02YL000-25186
02YL000-20376,02YL000-25187
02YL000-15689,02YL000-25189
02YL000-18677,02YL000-25189
02YL000-23775,02YL000-25191
02YL000-16076,02YL000-25192
02YL000-22822,02YL000-25193
02YL000-5375,02YL000-25194
02YL000-23751,02YL000-25194
02YL000-4033,02YL000-25196
02YL000-24210,02YL000-25196
02YL000-14833,02YL000-25197
02YL000-604,02YL000-25200
02YL000-22922,02YL000-25200
02YL000-25315,02YL000-25201
02YL000-2986,02YL000-25203
02YL000-3948,02YL000-25203
02YL000-15999,02YL000-25205
02YL000-10616,02YL000-25206
02YL000-21293,02YL000-25206
02YL000-4439,02YL000-25207
02YL000-21129,02YL000-25207
02YL000-5622,02YL000-25208
02YL000-8073,02YL000-25209
02YL000-15490,02YL000-25210
02YL000-7783,02YL000-25211
02YL000-20622,02YL000-25214
02YL000-21568,02YL000-25215
02YL000-12049,02YL000-25216
02YL000-19177,02YL000-25216
02YL000-6157,02YL000-25220
02YL000-21582,02YL000-25220
02YL000-3547,02YL000-25221
02YL000-22404,02YL000-25221
02YL000-4510,02YL000-25223
02YL000-20182,02YL000-25224
02YL000-1978,02YL000-25225
02YL000-3255,02YL000-25227
02YL000-19575,02YL000-25228
02YL000-5906,02YL000-25229
02YL000-1248,02YL000-25230
02YL000-22961,02YL000-25230
02YL000-12083,02YL000-25231
02YL000-14785,02YL000-25233
02YL000-21068,02YL000-25235
02YL000-1847,02YL000-25238
02YL000-18529,02YL000-25239
02YL000-23297,02YL000-25239
02YL000-11871,02YL000-25240
02YL000-17025,02YL000-25240
02YL000-9423,02YL000-25242
02YL000-3644,02YL000-25243
02YL000-11348,02YL000-25243
02YL000-12015,02YL000-25244
02YL000-245,02YL000-25245
02YL000-6984,02YL000-25245
02YL000-22914,02YL000-25246
02YL000-16797,02YL000-25248
02YL000-5859,02YL000-25251
02YL000-14711,02YL000-25252
02YL000-11770,02YL000-25253
02YL000-7919,02YL000-25255
02YL000-24233,02YL000-25255
02YL000-24381,02YL000-25256
02YL000-5649,02YL000-25259
02YL000-20913,02YL000-25262
02YL000-21089,02YL000-25262
02YL000-8815,02YL000-25263
02YL000-21028,02YL000-25263
02YL000-3167,02YL000-25264
02YL000-13655,02YL000-25264
02YL000-11240,02YL000-25265
02YL000-75,02YL000-25266
02YL000-4527,02YL000-25266
02YL000-14140,02YL000-25267
02YL000-22240,02YL000-25267
02YL000-10438,02YL000-25268
02YL000-22459,02YL000-25268
02YL000-21234,02YL000-25270
02YL000-22153,02YL000-25271
02YL000-24545,02YL000-25272
02YL000-12108,02YL000-25273
02YL000-19480,02YL000-25273
02YL000-7842,02YL000-25275
02YL000-19985,02YL000-25276
02YL000-19118,02YL000-25277
02YL000-10927,02YL000-25278
02YL000-10526,02YL000-25279
02YL000-3548,02YL000-25280
02YL000-12836,02YL000-25281
02YL000-9975,02YL000-25282
02YL000-1326,02YL000-25284
02YL000-5905,02YL000-25284
02YL000-10002,02YL000-25285
02YL000-13,02YL000-25286
02YL000-16431,02YL000-25287
02YL000-7653,02YL000-25290
02YL000-11057,02YL000-25292
02YL000-11114,02YL000-25292
02YL000-11943,02YL000-25294
02YL000-14845,02YL000-25294
02YL000-20627,02YL000-25295
02YL000-25891,02YL000-25296
02YL000-5150,02YL000-25297
02YL000-23673,02YL000-25297
02YL000-19619,02YL000-25298
02YL000-4668,02YL000-25299
02YL000-7845,02YL000-25300
02YL000-10231,02YL000-25301
02YL000-8131,02YL000-25302
02YL000-15562,02YL000-25306
02YL000-6187,02YL000-25307
02YL000-22968,02YL000-25307
02YL000-21479,02YL000-25308
02YL000-968,02YL000-25309
02YL000-6275,02YL000-25309
02YL000-8965,02YL000-25313
02YL000-14171,02YL000-25315
02YL000-19931,02YL000-25317
02YL000-14999,02YL000-25318
02YL000-13017,02YL000-25319
02YL000-12967,02YL000-25321
02YL000-15676,02YL000-25321
02YL000-23195,02YL000-25322
02YL000-17660,02YL000-25323
02YL000-2005,02YL000-25325
02YL000-10922,02YL000-25326
02YL000-24677,02YL000-25328
02YL000-24795,02YL000-25329
02YL000-10301,02YL000-25330
02YL000-8393,02YL000-25331
02YL000-3865,02YL000-25332
02YL000-20339,02YL000-25333
02YL000-8123,02YL000-25334
02YL000-13184,02YL000-25334
02YL000-15878,02YL000-25335
02YL000-4169,02YL000-25336
02YL000-9579,02YL000-25337
02YL000-19558,02YL000-25338
02YL000-25254,02YL000-25339
02YL000-1566,02YL000-25340
02YL000-7898,02YL000-25341
02YL000-23988,02YL000-25342
02YL000-23796,02YL000-25343
02YL000-22638,02YL000-25344
02YL000-3210,02YL000-25345
02YL000-7004,02YL000-25345
02YL000-1706,02YL000-25346
02YL000-26433,02YL000-25347
02YL000-11696,02YL000-25348
02YL000-24648,02YL000-25348
02YL000-16932,02YL000-25349
02YL000-23920,02YL000-25351
02YL000-10050,02YL000-25352
02YL000-11198,02YL000-25353
02YL000-21882,02YL000-25354
02YL000-1644,02YL000-25355
02YL000-4694,02YL000-25357
02YL000-25072,02YL000-25357
02YL000-17705,02YL000-25358
02YL000-7357,02YL000-25359
02YL000-20186,02YL000-25359
02YL000-19397,02YL000-25360
02YL000-19499,02YL000-25360
02YL000-1280,02YL000-25361
02YL000-25294,02YL000-25362
02YL000-20051,02YL000-25363
02YL000-27201,02YL000-25364
02YL000-7527,02YL000-25365
02YL000-26690,02YL000-25367
02YL000-3830,02YL000-25370
02YL000-20133,02YL000-25371
02YL000-22021,02YL000-25372
02YL000-7812,02YL000-25373
02YL000-25660,02YL000-25373
02YL000-21830,02YL000-25374
02YL000-26947,02YL000-25374
02YL000-22967,02YL000-25375
02YL000-25412,02YL000-25375
02YL000-25076,02YL000-25376
02YL000-26408,02YL000-25376
02YL000-1465,02YL000-25377
02YL000-27215,02YL000-25377
02YL000-9748,02YL000-25378
02YL000-26372,02YL000-25379
02YL000-26847,02YL000-25379
02YL000-27292,02YL000-25380
02YL000-11188,02YL000-25381
02YL000-26075,02YL000-25381
02YL000-24509,02YL000-25382
02YL000-26155,02YL000-25382
02YL000-25608,02YL000-25383
02YL000-17326,02YL000-25384
02YL000-27073,02YL000-25384
02YL000-19272,02YL000-25385
02YL000-26158,02YL000-25385
02YL000-8036,02YL000-25386
02YL000-26877,02YL000-25386
02YL000-7375,02YL000-25387
02YL000-25963,02YL000-25387
02YL000-16181,02YL000-25388
02YL000-26458,02YL000-25388
02YL000-7186,02YL000-25389
02YL000-13127,02YL000-25390
02YL000-26849,02YL000-25390
02YL000-10799,02YL000-25391
02YL000-27340,02YL000-25391
02YL000-26875,02YL000-25392
02YL000-2018,02YL000-25393
02YL000-25533,02YL000-25393
02YL000-15220,02YL000-25394
02YL000-25459,02YL000-25394
02YL000-27163,02YL000-25395
02YL000-5076,02YL000-25396
02YL000-26018,02YL000-25396
02YL000-27025,02YL000-25397
02YL000-8752,02YL000-25398
02YL000-27137,02YL000-25398
02YL000-27327,02YL000-25399
02YL000-9588,02YL000-25400
02YL000-27372,02YL000-25400
02YL000-11422,02YL000-25401
02YL000-25422,02YL000-25401
02YL000-10705,02YL000-25402
02YL000-635,02YL000-25403
02YL000-26082,02YL000-25403
02YL000-27321,02YL000-25404
02YL000-6618,02YL000-25405
02YL000-27399,02YL000-25405
02YL000-7121,02YL000-25406
02YL000-25605,02YL000-25406
02YL000-7074,02YL000-25407
02YL000-26128,02YL000-25407
02YL000-26161,02YL000-25408
02YL000-26591,02YL000-25409
02YL000-396,02YL000-25410
02YL000-25968,02YL000-25410
02YL000-14483,02YL000-25411
02YL000-26035,02YL000-25411
02YL000-25536,02YL000-25412
02YL000-24046,02YL000-25413
02YL000-26435,02YL000-25413
02YL000-180,02YL000-25415
02YL000-25518,02YL000-25415
02YL000-27311,02YL000-25416
02YL000-22599,02YL000-25417
02YL000-26781,02YL000-25417
02YL000-24480,02YL000-25418
02YL000-26565,02YL000-25418
02YL000-26597,02YL000-25419
02YL000-26096,02YL000-25420
02YL000-12923,02YL000-25421
02YL000-26829,02YL000-25421
02YL000-13463,02YL000-25422
02YL000-26544,02YL000-25422
02YL000-26137,02YL000-25423
02YL000-25461,02YL000-25424
02YL000-27129,02YL000-25425
02YL000-7019,02YL000-25426
02YL000-26392,02YL000-25426
02YL000-25508,02YL000-25427
02YL000-26242,02YL000-25428
02YL000-26939,02YL000-25429
02YL000-20448,02YL000-25430
02YL000-26046,02YL000-25430
02YL000-25401,02YL000-25431
02YL000-25875,02YL000-25432
02YL000-26220,02YL000-25433
02YL000-9214,02YL000-25434
02YL000-26053,02YL000-25434
02YL000-19380,02YL000-25435
02YL000-25818,02YL000-25435
02YL000-18538,02YL000-25436
02YL000-27392,02YL000-25436
02YL000-25556,02YL000-25437
02YL000-27367,02YL000-25438
02YL000-4766,02YL000-25439
02YL000-27131,02YL000-25439
02YL000-15971,02YL000-25440
02YL000-27332,02YL000-25440
02YL000-12603,02YL000-25441
02YL000-26926,02YL000-25441
02YL000-27370,02YL000-25442
02YL000-9390,02YL000-25443
02YL000-25641,02YL000-25443
02YL000-25510,02YL000-25444
02YL000-25976,02YL000-25445
02YL000-27339,02YL000-25445
02YL000-1564,02YL000-25446
02YL000-27385,02YL000-25446
02YL000-12433,02YL000-25447
02YL000-26822,02YL000-25447
02YL000-20564,02YL000-25448
02YL000-26425,02YL000-25448
02YL000-27235,02YL000-25449
02YL000-25993,02YL000-25450
02YL000-25624,02YL000-25451
02YL000-15950,02YL000-25452
02YL000-25775,02YL000-25452
02YL000-20965,02YL000-25453
02YL000-26941,02YL000-25453
02YL000-20362,02YL000-25454
02YL000-26381,02YL000-25454
02YL000-24251,02YL000-25455
02YL000-27190,02YL000-25455
02YL000-1127,02YL000-25456
02YL000-26782,02YL000-25456
02YL000-19261,02YL000-25457
02YL000-26681,02YL000-25457
02YL000-27432,02YL000-25459
02YL000-25835,02YL000-25460
02YL000-19825,02YL000-25461
02YL000-26022,02YL000-25461
02YL000-25953,02YL000-25462
02YL000-26664,02YL000-25463
02YL000-18569,02YL000-25464
02YL000-25846,02YL000-25464
02YL000-7165,02YL000-25465
02YL000-26428,02YL000-25465
02YL000-25374,02YL000-25466
02YL000-25614,02YL000-25466
02YL000-13040,02YL000-25467
02YL000-25495,02YL000-25467
02YL000-26212,02YL000-25468
02YL000-12090,02YL000-25469
02YL000-27125,02YL000-25469
02YL000-26130,02YL000-25470
02YL000-26479,02YL000-25471
02YL000-16179,02YL000-25472
02YL000-27154,02YL000-25472
02YL000-15202,02YL000-25473
02YL000-25870,02YL000-25473
02YL000-27213,02YL000-25474
02YL000-10576,02YL000-25475
02YL000-27200,02YL000-25475
02YL000-4025,02YL000-25476
02YL000-18291,02YL000-25476
02YL000-26851,02YL000-25477
02YL000-26409,02YL000-25478
02YL000-17354,02YL000-25479
02YL000-25634,02YL000-25479
02YL000-21605,02YL000-25480
02YL000-27203,02YL000-25480
02YL000-14992,02YL000-25481
02YL000-26777,02YL000-25481
02YL000-11794,02YL000-25482
02YL000-2456,02YL000-25483
02YL000-9322,02YL000-25484
02YL000-22702,02YL000-25485
02YL000-25585,02YL000-25485
02YL000-10064,02YL000-25486
02YL000-26746,02YL000-25486
02YL000-25932,02YL000-25487
02YL000-26270,02YL000-25487
02YL000-516,02YL000-25488
02YL000-27430,02YL000-25488
02YL000-8686,02YL000-25489
02YL000-25884,02YL000-25489
02YL000-25565,02YL000-25490
02YL000-26631,02YL000-25491
02YL000-4085,02YL000-25492
02YL000-26982,02YL000-25492
02YL000-43,02YL000-25494
02YL000-25920,02YL000-25494
02YL000-10787,02YL000-25495
02YL000-27116,02YL000-25495
02YL000-25815,02YL000-25496
02YL000-25826,02YL000-25498
02YL000-7341,02YL000-25499
02YL000-25672,02YL000-25499
02YL000-18062,02YL000-25500
02YL000-26203,02YL000-25500
02YL000-9443,02YL000-25501
02YL000-27374,02YL000-25501
02YL000-13882,02YL000-25502
02YL000-26351,02YL000-25503
02YL000-27070,02YL000-25504
02YL000-22094,02YL000-25505
02YL000-25745,02YL000-25505
02YL000-4865,02YL000-25506
02YL000-26966,02YL000-25506
02YL000-22435,02YL000-25507
02YL000-25762,02YL000-25507
02YL000-26504,02YL000-25508
02YL000-3710,02YL000-25510
02YL000-25752,02YL000-25510
02YL000-26855,02YL000-25511
02YL000-26310,02YL000-25512
02YL000-15311,02YL000-25513
02YL000-26393,02YL000-25513
02YL000-22317,02YL000-25514
02YL000-26322,02YL000-25514
02YL000-16398,02YL000-25515
02YL000-26689,02YL000-25515
02YL000-11543,02YL000-25516
02YL000-26280,02YL000-25516
02YL000-24705,02YL000-25518
02YL000-25790,02YL000-25518
02YL000-774,02YL000-25519
02YL000-14881,02YL000-25520
02YL000-26637,02YL000-25520
02YL000-7735,02YL000-25521
02YL000-27422,02YL000-25521
02YL000-25686,02YL000-25522
02YL000-547,02YL000-25523
02YL000-26335,02YL000-25523
02YL000-11388,02YL000-25524
02YL000-25650,02YL000-25524
02YL000-5133,02YL000-25525
02YL000-26317,02YL000-25525
02YL000-23158,02YL000-25526
02YL000-26983,02YL000-25526
02YL000-26354,02YL000-25527
02YL000-6805,02YL000-25528
02YL000-26714,02YL000-25528
02YL000-7015,02YL000-25529
02YL000-25670,02YL000-25529
02YL000-25240,02YL000-25530
02YL000-27054,02YL000-25530
02YL000-13867,02YL000-25531
02YL000-26200,02YL000-25531
02YL000-25771,02YL000-25532
02YL000-27202,02YL000-25532
02YL000-26117,02YL000-25534
02YL000-26673,02YL000-25535
02YL000-26084,02YL000-25536
02YL000-26883,02YL000-25537
02YL000-5991,02YL000-25538
02YL000-26236,02YL000-25538
02YL000-22548,02YL000-25539
02YL000-27166,02YL000-25539
02YL000-23488,02YL000-25540
02YL000-26998,02YL000-25540
02YL000-3793,02YL000-25541
02YL000-26678,02YL000-25541
02YL000-6361,02YL000-25542
02YL000-26531,02YL000-25542
02YL000-25962,02YL000-25543
02YL000-6775,02YL000-25544
02YL000-26695,02YL000-25544
02YL000-26809,02YL000-25545
02YL000-17111,02YL000-25546
02YL000-25550,02YL000-25546
02YL000-17207,02YL000-25547
02YL000-19528,02YL000-25548
02YL000-26222,02YL000-25548
02YL000-26967,02YL000-25549
02YL000-22291,02YL000-25550
02YL000-27338,02YL000-25550
02YL000-3874,02YL000-25551
02YL000-26148,02YL000-25551
02YL000-10983,02YL000-25552
02YL000-25934,02YL000-25552
02YL000-734,02YL000-25553
02YL000-26342,02YL000-25553
02YL000-9493,02YL000-25554
02YL000-26190,02YL000-25554
02YL000-25423,02YL000-25555
02YL000-25996,02YL000-25556
02YL000-15875,02YL000-25557
02YL000-26528,02YL000-25557
02YL000-23428,02YL000-25558
02YL000-27141,02YL000-25558
02YL000-26463,02YL000-25559
02YL000-7311,02YL000-25560
02YL000-27274,02YL000-25560
02YL000-14377,02YL000-25561
02YL000-26787,02YL000-25561
02YL000-19216,02YL000-25562
02YL000-25554,02YL000-25562
02YL000-27407,02YL000-25563
02YL000-13095,02YL000-25564
02YL000-27273,02YL000-25564
02YL000-8680,02YL000-25565
02YL000-26340,02YL000-25565
02YL000-26674,02YL000-25566
02YL000-26759,02YL000-25567
02YL000-26978,02YL000-25568
02YL000-3180,02YL000-25569
02YL000-27198,02YL000-25569
02YL000-26891,02YL000-25570
02YL000-6356,02YL000-25571
02YL000-26388,02YL000-25571
02YL000-10504,02YL000-25572
02YL000-27268,02YL000-25572
02YL000-10998,02YL000-25573
02YL000-25817,02YL000-25573
02YL000-3923,02YL000-25574
02YL000-27093,02YL000-25574
02YL000-11033,02YL000-25575
02YL000-26445,02YL000-25575
02YL000-24923,02YL000-25576
02YL000-25843,02YL000-25576
02YL000-24151,02YL000-25577
02YL000-26797,02YL000-25577
02YL000-26584,02YL000-25578
02YL000-27168,02YL000-25578
02YL000-21004,02YL000-25579
02YL000-27424,02YL000-25579
02YL000-13324,02YL000-25580
02YL000-26076,02YL000-25580
02YL000-9874,02YL000-25581
02YL000-26272,02YL000-25581
02YL000-3442,02YL000-25582
02YL000-27119,02YL000-25582
02YL000-26907,02YL000-25583
02YL000-26313,02YL000-25584
02YL000-6078,02YL000-25585
02YL000-25698,02YL000-25585
02YL000-16148,02YL000-25586
02YL000-26292,02YL000-25586
02YL000-19404,02YL000-25587
02YL000-27041,02YL000-25587
02YL000-11322,02YL000-25588
02YL000-27260,02YL000-25588
02YL000-3124,02YL000-25589
02YL000-26083,02YL000-25589
02YL000-9031,02YL000-25590
02YL000-25669,02YL000-25590
02YL000-5600,02YL000-25591
02YL000-25859,02YL000-25591
02YL000-21356,02YL000-25593
02YL000-25791,02YL000-25593
02YL000-14625,02YL000-25594
02YL000-25595,02YL000-25594
02YL000-19628,02YL000-25595
02YL000-26265,02YL000-25595
02YL000-621,02YL000-25596
02YL000-26826,02YL000-25596
02YL000-3837,02YL000-25597
02YL000-26736,02YL000-25597
02YL000-12800,02YL000-25598
02YL000-26993,02YL000-25598
02YL000-25773,02YL000-25599
02YL000-13619,02YL000-25600
02YL000-25850,02YL000-25600
02YL000-15696,02YL000-25601
02YL000-26888,02YL000-25601
02YL000-16478,02YL000-25602
02YL000-27436,02YL000-25602
02YL000-13230,02YL000-25603
02YL000-26021,02YL000-25603
02YL000-21661,02YL000-25604
02YL000-25972,02YL000-25604
02YL000-25929,02YL000-25605
02YL000-6011,02YL000-25606
02YL000-26795,02YL000-25606
02YL000-26385,02YL000-25607
02YL000-25667,02YL000-25608
02YL000-14249,02YL000-25609
02YL000-27443,02YL000-25609
02YL000-26318,02YL000-25610
02YL000-27344,02YL000-25611
02YL000-26568,02YL000-25612
02YL000-9937,02YL000-25613
02YL000-27224,02YL000-25613
02YL000-3777,02YL000-25614
02YL000-26609,02YL000-25614
02YL000-4342,02YL000-25615
02YL000-27170,02YL000-25615
02YL000-15383,02YL000-25616
02YL000-25999,02YL000-25616
02YL000-12862,02YL000-25617
02YL000-6800,02YL000-25618
02YL000-26884,02YL000-25618
02YL000-25590,02YL000-25619
02YL000-25796,02YL000-25620
02YL000-17327,02YL000-25621
02YL000-25867,02YL000-25621
02YL000-26813,02YL000-25622
02YL000-10013,02YL000-25623
02YL000-26628,02YL000-25623
02YL000-26138,02YL000-25624
02YL000-24374,02YL000-25625
02YL000-26259,02YL000-25625
02YL000-26710,02YL000-25626
02YL000-27384,02YL000-25627
02YL000-23480,02YL000-25628
