,geometry,junction_id,lon,lat
20902,"(-57.6330669, 49.5623211)",02YL000-20902,-57.6330669,49.5623211
20903,"(-57.5629548, 49.5924228)",02YL000-20903,-57.5629548,49.5924228
20904,"(-57.1266228, 49.6365919)",02YL000-20904,-57.1266228,49.6365919
20905,"(-57.081057, 49.5189484)",02YL000-20905,-57.081057,49.5189484
20906,"(-57.6148457, 49.5552809)",02YL000-20906,-57.6148457,49.5552809
20907,"(-57.1371128, 49.3538959)",02YL000-20907,-57.1371128,49.3538959
20908,"(-57.41122, 49.425531)",02YL000-20908,-57.41122,49.425531
20909,"(-57.6313678, 49.5810176)",02YL000-20909,-57.6313678,49.5810176
20910,"(-57.1369912, 49.6380288)",02YL000-20910,-57.1369912,49.6380288
20911,"(-57.7349854, 49.2033716)",02YL000-20911,-57.7349854,49.2033716
20912,"(-57.6229952, 49.6465744)",02YL000-20912,-57.6229952,49.6465744
20913,"(-57.561586, 49.7736807)",02YL000-20913,-57.561586,49.7736807
20914,"(-57.6031422, 49.7801203)",02YL000-20914,-57.6031422,49.7801203
20915,"(-57.3248955, 49.3838601)",02YL000-20915,-57.3248955,49.3838601
20916,"(-57.1164039, 49.4407829)",02YL000-20916,-57.1164039,49.4407829
20917,"(-57.6845988, 49.6787956)",02YL000-20917,-57.6845988,49.6787956
20918,"(-57.9224941, 49.014137)",02YL000-20918,-57.9224941,49.014137
20919,"(-57.8414086, 48.8942529)",02YL000-20919,-57.8414086,48.8942529
20920,"(-57.9605545, 49.0312549)",02YL000-20920,-57.9605545,49.0312549
20921,"(-57.2172124, 49.4372724)",02YL000-20921,-57.2172124,49.4372724
20922,"(-57.2507334, 49.5758087)",02YL000-20922,-57.2507334,49.5758087
20923,"(-57.3519746, 49.2198359)",02YL000-20923,-57.3519746,49.2198359
20924,"(-57.4761855, 49.5244976)",02YL000-20924,-57.4761855,49.5244976
20925,"(-57.3102872, 49.6574124)",02YL000-20925,-57.3102872,49.6574124
20926,"(-57.4940235, 49.6481386)",02YL000-20926,-57.4940235,49.6481386
20927,"(-57.6851248, 49.0867558)",02YL000-20927,-57.6851248,49.0867558
20928,"(-57.2728456, 49.6622422)",02YL000-20928,-57.2728456,49.6622422
20929,"(-57.5273606, 49.6254258)",02YL000-20929,-57.5273606,49.6254258
20930,"(-57.4527885, 49.401332)",02YL000-20930,-57.4527885,49.401332
20931,"(-58.0434402, 49.2948229)",02YL000-20931,-58.0434402,49.2948229
20932,"(-57.2861673, 49.4988456)",02YL000-20932,-57.2861673,49.4988456
20933,"(-58.4165298, 49.0658288)",02YL000-20933,-58.4165298,49.0658288
20934,"(-57.4378362, 49.2558337)",02YL000-20934,-57.4378362,49.2558337
20935,"(-57.4918412, 49.4880009)",02YL000-20935,-57.4918412,49.4880009
20936,"(-57.1111881, 49.6548526)",02YL000-20936,-57.1111881,49.6548526
20937,"(-58.1969549, 49.2517239)",02YL000-20937,-58.1969549,49.2517239
20938,"(-57.1339402, 49.6395363)",02YL000-20938,-57.1339402,49.6395363
20939,"(-57.6608298, 49.6716521)",02YL000-20939,-57.6608298,49.6716521
20940,"(-57.2211176, 49.3195693)",02YL000-20940,-57.2211176,49.3195693
20941,"(-57.3053654, 49.5790763)",02YL000-20941,-57.3053654,49.5790763
20942,"(-57.256168, 49.4091351)",02YL000-20942,-57.256168,49.4091351
20943,"(-57.2997024, 49.5379125)",02YL000-20943,-57.2997024,49.5379125
20944,"(-57.8325694, 49.0099786)",02YL000-20944,-57.8325694,49.0099786
20945,"(-57.1762536, 49.5574876)",02YL000-20945,-57.1762536,49.5574876
20946,"(-57.1474596, 49.6328581)",02YL000-20946,-57.1474596,49.6328581
20947,"(-57.2879369, 49.541554)",02YL000-20947,-57.2879369,49.541554
20948,"(-57.9758901, 49.2007867)",02YL000-20948,-57.9758901,49.2007867
20949,"(-57.4944335, 49.6543075)",02YL000-20949,-57.4944335,49.6543075
20950,"(-57.4177206, 49.4883523)",02YL000-20950,-57.4177206,49.4883523
20951,"(-57.4041908, 49.3601292)",02YL000-20951,-57.4041908,49.3601292
20952,"(-57.4298289, 49.5186872)",02YL000-20952,-57.4298289,49.5186872
20953,"(-57.2363695, 49.5112135)",02YL000-20953,-57.2363695,49.5112135
20954,"(-58.0691698, 49.2759375)",02YL000-20954,-58.0691698,49.2759375
20955,"(-58.1970451, 49.2377196)",02YL000-20955,-58.1970451,49.2377196
20956,"(-58.0518702, 49.2872117)",02YL000-20956,-58.0518702,49.2872117
20957,"(-57.4361813, 49.4026112)",02YL000-20957,-57.4361813,49.4026112
20958,"(-57.5749938, 49.5328466)",02YL000-20958,-57.5749938,49.5328466
20959,"(-57.4673767, 49.4472602)",02YL000-20959,-57.4673767,49.4472602
20960,"(-57.6507537, 49.6694229)",02YL000-20960,-57.6507537,49.6694229
20961,"(-57.6137982, 49.5586272)",02YL000-20961,-57.6137982,49.5586272
20962,"(-57.6684316, 49.6803721)",02YL000-20962,-57.6684316,49.6803721
20963,"(-56.9947636, 49.6533982)",02YL000-20963,-56.9947636,49.6533982
20964,"(-57.6329352, 49.5847059)",02YL000-20964,-57.6329352,49.5847059
20965,"(-57.4281524, 49.6976606)",02YL000-20965,-57.4281524,49.6976606
20966,"(-57.4130467, 49.5644883)",02YL000-20966,-57.4130467,49.5644883
20967,"(-57.5868912, 49.7243008)",02YL000-20967,-57.5868912,49.7243008
20968,"(-57.6208507, 49.6908873)",02YL000-20968,-57.6208507,49.6908873
20969,"(-57.537937, 49.6262879)",02YL000-20969,-57.537937,49.6262879
20970,"(-57.6055209, 49.5945537)",02YL000-20970,-57.6055209,49.5945537
20971,"(-57.41557, 49.7270439)",02YL000-20971,-57.41557,49.7270439
20972,"(-57.5741071, 49.6895862)",02YL000-20972,-57.5741071,49.6895862
20973,"(-57.1872665, 49.692596)",02YL000-20973,-57.1872665,49.692596
20974,"(-57.5253549, 49.0191726)",02YL000-20974,-57.5253549,49.0191726
20975,"(-57.8031272, 49.0873515)",02YL000-20975,-57.8031272,49.0873515
20976,"(-57.1521061, 49.3204792)",02YL000-20976,-57.1521061,49.3204792
20977,"(-57.6807098, 49.0595321)",02YL000-20977,-57.6807098,49.0595321
20978,"(-57.5650984, 49.5580125)",02YL000-20978,-57.5650984,49.5580125
20979,"(-57.5581175, 49.2587751)",02YL000-20979,-57.5581175,49.2587751
20980,"(-57.6422966, 49.6265952)",02YL000-20980,-57.6422966,49.6265952
20981,"(-57.2500376, 49.4007337)",02YL000-20981,-57.2500376,49.4007337
20982,"(-57.3577283, 49.2947373)",02YL000-20982,-57.3577283,49.2947373
20983,"(-57.1113191, 49.6519159)",02YL000-20983,-57.1113191,49.6519159
20984,"(-57.8765011, 48.8980251)",02YL000-20984,-57.8765011,48.8980251
20985,"(-56.963364, 49.6035092)",02YL000-20985,-56.963364,49.6035092
20986,"(-58.3074, 49.0625173)",02YL000-20986,-58.3074,49.0625173
20987,"(-57.6541267, 49.1340663)",02YL000-20987,-57.6541267,49.1340663
20988,"(-57.5616094, 49.6220031)",02YL000-20988,-57.5616094,49.6220031
20989,"(-57.4995935, 49.5303224)",02YL000-20989,-57.4995935,49.5303224
20990,"(-57.4559287, 49.5823921)",02YL000-20990,-57.4559287,49.5823921
20991,"(-57.3999079, 49.5060402)",02YL000-20991,-57.3999079,49.5060402
20992,"(-57.1153253, 49.4609898)",02YL000-20992,-57.1153253,49.4609898
20993,"(-57.4871178, 49.6672395)",02YL000-20993,-57.4871178,49.6672395
20994,"(-57.6489726, 49.0878574)",02YL000-20994,-57.6489726,49.0878574
20995,"(-57.817402, 49.2262379)",02YL000-20995,-57.817402,49.2262379
20996,"(-58.0502123, 49.0585538)",02YL000-20996,-58.0502123,49.0585538
20997,"(-57.5745538, 49.5750616)",02YL000-20997,-57.5745538,49.5750616
20998,"(-57.7884106, 48.8905272)",02YL000-20998,-57.7884106,48.8905272
20999,"(-57.8594479, 49.255016)",02YL000-20999,-57.8594479,49.255016
21000,"(-57.462678, 49.4523522)",02YL000-21000,-57.462678,49.4523522
21001,"(-57.6335923, 49.5844383)",02YL000-21001,-57.6335923,49.5844383
21002,"(-57.7872094, 49.1940602)",02YL000-21002,-57.7872094,49.1940602
21003,"(-57.307862, 49.7189374)",02YL000-21003,-57.307862,49.7189374
21004,"(-57.2769518, 49.590176)",02YL000-21004,-57.2769518,49.590176
21005,"(-57.0181662, 49.4519606)",02YL000-21005,-57.0181662,49.4519606
21006,"(-57.9807602, 49.2474613)",02YL000-21006,-57.9807602,49.2474613
21007,"(-57.692216, 49.1865832)",02YL000-21007,-57.692216,49.1865832
21008,"(-57.5226711, 49.6146129)",02YL000-21008,-57.5226711,49.6146129
21009,"(-57.8100891, 48.8771231)",02YL000-21009,-57.8100891,48.8771231
21010,"(-57.4832095, 49.4329396)",02YL000-21010,-57.4832095,49.4329396
21011,"(-57.5872429, 49.681657)",02YL000-21011,-57.5872429,49.681657
21012,"(-57.5422233, 49.6876127)",02YL000-21012,-57.5422233,49.6876127
21013,"(-57.9289996, 49.1637375)",02YL000-21013,-57.9289996,49.1637375
21014,"(-57.6436877, 49.0865951)",02YL000-21014,-57.6436877,49.0865951
21015,"(-57.2854678, 49.3254537)",02YL000-21015,-57.2854678,49.3254537
21016,"(-57.4904, 49.317225)",02YL000-21016,-57.4904,49.317225
21017,"(-57.4964838, 49.1677788)",02YL000-21017,-57.4964838,49.1677788
21018,"(-57.0994038, 49.5455768)",02YL000-21018,-57.0994038,49.5455768
21019,"(-57.8969238, 49.273574)",02YL000-21019,-57.8969238,49.273574
21020,"(-57.2156643, 49.5053276)",02YL000-21020,-57.2156643,49.5053276
21021,"(-57.2143101, 49.6728922)",02YL000-21021,-57.2143101,49.6728922
21022,"(-57.7570561, 48.891835)",02YL000-21022,-57.7570561,48.891835
21023,"(-57.3128843, 49.5329144)",02YL000-21023,-57.3128843,49.5329144
21024,"(-57.3877361, 49.5258613)",02YL000-21024,-57.3877361,49.5258613
21025,"(-57.2795294, 49.287481)",02YL000-21025,-57.2795294,49.287481
21026,"(-57.8023622, 49.1106621)",02YL000-21026,-57.8023622,49.1106621
21027,"(-57.2522982, 49.3249191)",02YL000-21027,-57.2522982,49.3249191
21028,"(-58.0611363, 49.0750242)",02YL000-21028,-58.0611363,49.0750242
21029,"(-57.9124505, 49.1627567)",02YL000-21029,-57.9124505,49.1627567
21030,"(-57.0060273, 49.6391552)",02YL000-21030,-57.0060273,49.6391552
21031,"(-57.00705, 49.6395089)",02YL000-21031,-57.00705,49.6395089
21032,"(-57.3667938, 49.7477815)",02YL000-21032,-57.3667938,49.7477815
21033,"(-57.3621333, 49.6140278)",02YL000-21033,-57.3621333,49.6140278
21034,"(-57.5922403, 49.7279246)",02YL000-21034,-57.5922403,49.7279246
21035,"(-57.6948134, 49.1835984)",02YL000-21035,-57.6948134,49.1835984
21036,"(-57.1521118, 49.3948886)",02YL000-21036,-57.1521118,49.3948886
21037,"(-57.0679761, 49.4687736)",02YL000-21037,-57.0679761,49.4687736
21038,"(-57.0881526, 49.6651651)",02YL000-21038,-57.0881526,49.6651651
21039,"(-57.3818573, 49.2626393)",02YL000-21039,-57.3818573,49.2626393
21040,"(-57.2957426, 49.7108193)",02YL000-21040,-57.2957426,49.7108193
21041,"(-57.3041159, 49.4860196)",02YL000-21041,-57.3041159,49.4860196
21042,"(-57.5496382, 49.5562491)",02YL000-21042,-57.5496382,49.5562491
21043,"(-57.9212791, 49.1110441)",02YL000-21043,-57.9212791,49.1110441
21044,"(-57.6321535, 49.0928766)",02YL000-21044,-57.6321535,49.0928766
21045,"(-57.3032301, 49.5161006)",02YL000-21045,-57.3032301,49.5161006
21046,"(-57.849946, 48.8658027)",02YL000-21046,-57.849946,48.8658027
21047,"(-57.4303892, 49.4416051)",02YL000-21047,-57.4303892,49.4416051
21048,"(-56.9277782, 49.6105403)",02YL000-21048,-56.9277782,49.6105403
21049,"(-57.799855, 48.8843499)",02YL000-21049,-57.799855,48.8843499
21050,"(-58.0372247, 48.9434876)",02YL000-21050,-58.0372247,48.9434876
21051,"(-57.1351911, 49.403746)",02YL000-21051,-57.1351911,49.403746
21052,"(-57.514186, 49.7315311)",02YL000-21052,-57.514186,49.7315311
21053,"(-57.4073145, 49.2584417)",02YL000-21053,-57.4073145,49.2584417
21054,"(-57.1502416, 49.3534179)",02YL000-21054,-57.1502416,49.3534179
21055,"(-57.2969784, 49.558108)",02YL000-21055,-57.2969784,49.558108
21056,"(-57.5966113, 49.6367043)",02YL000-21056,-57.5966113,49.6367043
21057,"(-57.2847967, 49.5449575)",02YL000-21057,-57.2847967,49.5449575
21058,"(-58.0204315, 49.0718494)",02YL000-21058,-58.0204315,49.0718494
21059,"(-57.7615416, 49.2268116)",02YL000-21059,-57.7615416,49.2268116
21060,"(-57.4737642, 49.4761072)",02YL000-21060,-57.4737642,49.4761072
21061,"(-57.4373297, 49.1234592)",02YL000-21061,-57.4373297,49.1234592
21062,"(-57.6493373, 49.1579013)",02YL000-21062,-57.6493373,49.1579013
21063,"(-57.1678955, 49.6240489)",02YL000-21063,-57.1678955,49.6240489
21064,"(-57.4893153, 49.4297419)",02YL000-21064,-57.4893153,49.4297419
21065,"(-57.0529205, 49.6053001)",02YL000-21065,-57.0529205,49.6053001
21066,"(-57.5680874, 49.6134894)",02YL000-21066,-57.5680874,49.6134894
21067,"(-57.4055168, 49.663537)",02YL000-21067,-57.4055168,49.663537
21068,"(-57.5517854, 49.696536)",02YL000-21068,-57.5517854,49.696536
21069,"(-57.2698134, 49.4800961)",02YL000-21069,-57.2698134,49.4800961
21070,"(-57.7326668, 48.9619201)",02YL000-21070,-57.7326668,48.9619201
21071,"(-57.2427558, 49.5213342)",02YL000-21071,-57.2427558,49.5213342
21072,"(-57.4464367, 49.4165931)",02YL000-21072,-57.4464367,49.4165931
21073,"(-57.5587013, 49.5706078)",02YL000-21073,-57.5587013,49.5706078
21074,"(-57.6295446, 49.2311639)",02YL000-21074,-57.6295446,49.2311639
21075,"(-58.1893519, 49.0079587)",02YL000-21075,-58.1893519,49.0079587
21076,"(-57.6316517, 49.7530058)",02YL000-21076,-57.6316517,49.7530058
21077,"(-57.5571457, 49.765581)",02YL000-21077,-57.5571457,49.765581
21078,"(-57.3808974, 49.5131804)",02YL000-21078,-57.3808974,49.5131804
21079,"(-57.1131605, 49.6260071)",02YL000-21079,-57.1131605,49.6260071
21080,"(-57.8134628, 48.9035363)",02YL000-21080,-57.8134628,48.9035363
21081,"(-57.2264007, 49.5882793)",02YL000-21081,-57.2264007,49.5882793
21082,"(-57.9474075, 49.2058824)",02YL000-21082,-57.9474075,49.2058824
21083,"(-57.5297628, 49.6087356)",02YL000-21083,-57.5297628,49.6087356
21084,"(-57.0208017, 49.7001036)",02YL000-21084,-57.0208017,49.7001036
21085,"(-57.4353494, 49.4524375)",02YL000-21085,-57.4353494,49.4524375
21086,"(-57.5671764, 49.7111991)",02YL000-21086,-57.5671764,49.7111991
21087,"(-57.600747, 49.7627116)",02YL000-21087,-57.600747,49.7627116
21088,"(-57.436817, 49.5423349)",02YL000-21088,-57.436817,49.5423349
21089,"(-57.5837647, 49.7506392)",02YL000-21089,-57.5837647,49.7506392
21090,"(-57.4444825, 49.7186632)",02YL000-21090,-57.4444825,49.7186632
21091,"(-57.3039217, 49.6364399)",02YL000-21091,-57.3039217,49.6364399
21092,"(-57.3670698, 49.6844589)",02YL000-21092,-57.3670698,49.6844589
21093,"(-57.6180807, 49.6249331)",02YL000-21093,-57.6180807,49.6249331
21094,"(-57.1134715, 49.4105364)",02YL000-21094,-57.1134715,49.4105364
21095,"(-57.6840339, 49.6766974)",02YL000-21095,-57.6840339,49.6766974
21096,"(-57.4684989, 49.5032004)",02YL000-21096,-57.4684989,49.5032004
21097,"(-57.6263834, 49.6176974)",02YL000-21097,-57.6263834,49.6176974
21098,"(-57.5759801, 49.7777442)",02YL000-21098,-57.5759801,49.7777442
21099,"(-57.6905625, 49.1512811)",02YL000-21099,-57.6905625,49.1512811
21100,"(-57.8617105, 48.9932043)",02YL000-21100,-57.8617105,48.9932043
21101,"(-57.6674226, 49.6703627)",02YL000-21101,-57.6674226,49.6703627
21102,"(-57.4435818, 49.4244515)",02YL000-21102,-57.4435818,49.4244515
21103,"(-57.4434549, 49.4244195)",02YL000-21103,-57.4434549,49.4244195
21104,"(-57.7493951, 49.046908)",02YL000-21104,-57.7493951,49.046908
21105,"(-57.5609845, 49.5410707)",02YL000-21105,-57.5609845,49.5410707
21106,"(-57.5273703, 49.6176146)",02YL000-21106,-57.5273703,49.6176146
21107,"(-57.1625821, 49.4395393)",02YL000-21107,-57.1625821,49.4395393
21108,"(-57.3369616, 49.2978517)",02YL000-21108,-57.3369616,49.2978517
21109,"(-57.062479, 49.5924933)",02YL000-21109,-57.062479,49.5924933
21110,"(-57.0202623, 49.4431747)",02YL000-21110,-57.0202623,49.4431747
21111,"(-57.6086491, 49.5874729)",02YL000-21111,-57.6086491,49.5874729
21112,"(-57.746367, 49.0577185)",02YL000-21112,-57.746367,49.0577185
21113,"(-57.6334189, 49.1773804)",02YL000-21113,-57.6334189,49.1773804
21114,"(-57.4477225, 49.6294342)",02YL000-21114,-57.4477225,49.6294342
21115,"(-57.3762697, 49.6246357)",02YL000-21115,-57.3762697,49.6246357
21116,"(-57.169297, 49.5422759)",02YL000-21116,-57.169297,49.5422759
21117,"(-57.2794754, 49.337677)",02YL000-21117,-57.2794754,49.337677
21118,"(-57.2992681, 49.4945469)",02YL000-21118,-57.2992681,49.4945469
21119,"(-57.3053, 49.700712)",02YL000-21119,-57.3053,49.700712
21120,"(-57.0992977, 49.6443156)",02YL000-21120,-57.0992977,49.6443156
21121,"(-57.8166715, 48.8893583)",02YL000-21121,-57.8166715,48.8893583
21122,"(-57.8326302, 48.9916453)",02YL000-21122,-57.8326302,48.9916453
21123,"(-57.2852299, 49.5248208)",02YL000-21123,-57.2852299,49.5248208
21124,"(-57.6591288, 48.9174143)",02YL000-21124,-57.6591288,48.9174143
21125,"(-57.2795328, 49.2041396)",02YL000-21125,-57.2795328,49.2041396
21126,"(-57.647655, 49.6877375)",02YL000-21126,-57.647655,49.6877375
21127,"(-57.6100408, 49.6027387)",02YL000-21127,-57.6100408,49.6027387
21128,"(-57.2319087, 49.4379167)",02YL000-21128,-57.2319087,49.4379167
21129,"(-57.668212, 49.6656047)",02YL000-21129,-57.668212,49.6656047
21130,"(-57.4140459, 49.7281937)",02YL000-21130,-57.4140459,49.7281937
21131,"(-57.1291138, 49.6574903)",02YL000-21131,-57.1291138,49.6574903
21132,"(-57.5345432, 49.632198)",02YL000-21132,-57.5345432,49.632198
21133,"(-57.5840974, 49.7497975)",02YL000-21133,-57.5840974,49.7497975
21134,"(-57.3281967, 49.6886721)",02YL000-21134,-57.3281967,49.6886721
21135,"(-57.616429, 49.7347023)",02YL000-21135,-57.616429,49.7347023
21136,"(-57.0834751, 49.5189387)",02YL000-21136,-57.0834751,49.5189387
21137,"(-57.4654766, 49.4803833)",02YL000-21137,-57.4654766,49.4803833
21138,"(-57.0428397, 49.6818741)",02YL000-21138,-57.0428397,49.6818741
21139,"(-57.4036386, 49.4473005)",02YL000-21139,-57.4036386,49.4473005
21140,"(-58.2817164, 49.031019)",02YL000-21140,-58.2817164,49.031019
21141,"(-57.6691011, 49.2137391)",02YL000-21141,-57.6691011,49.2137391
21142,"(-57.5643767, 49.6208843)",02YL000-21142,-57.5643767,49.6208843
21143,"(-57.2515913, 49.3331541)",02YL000-21143,-57.2515913,49.3331541
21144,"(-58.0073632, 49.3023063)",02YL000-21144,-58.0073632,49.3023063
21145,"(-57.030566, 49.6296766)",02YL000-21145,-57.030566,49.6296766
21146,"(-57.2591199, 49.4510726)",02YL000-21146,-57.2591199,49.4510726
21147,"(-57.5009453, 49.4994683)",02YL000-21147,-57.5009453,49.4994683
21148,"(-57.2919424, 49.2093362)",02YL000-21148,-57.2919424,49.2093362
21149,"(-57.732527, 48.9632294)",02YL000-21149,-57.732527,48.9632294
21150,"(-57.3446424, 49.5298389)",02YL000-21150,-57.3446424,49.5298389
21151,"(-57.0972855, 49.6340861)",02YL000-21151,-57.0972855,49.6340861
21152,"(-57.6816749, 49.1603272)",02YL000-21152,-57.6816749,49.1603272
21153,"(-57.5721363, 49.5228759)",02YL000-21153,-57.5721363,49.5228759
21154,"(-57.6408898, 49.7661765)",02YL000-21154,-57.6408898,49.7661765
21155,"(-57.2203482, 49.2502036)",02YL000-21155,-57.2203482,49.2502036
21156,"(-57.0222325, 49.4381453)",02YL000-21156,-57.0222325,49.4381453
21157,"(-57.5219176, 49.487125)",02YL000-21157,-57.5219176,49.487125
21158,"(-57.0868391, 49.673551)",02YL000-21158,-57.0868391,49.673551
21159,"(-58.0163635, 49.2955645)",02YL000-21159,-58.0163635,49.2955645
21160,"(-57.5397722, 49.6824309)",02YL000-21160,-57.5397722,49.6824309
21161,"(-57.7623233, 49.1637538)",02YL000-21161,-57.7623233,49.1637538
21162,"(-57.2653005, 49.3616746)",02YL000-21162,-57.2653005,49.3616746
21163,"(-57.3713717, 49.6116816)",02YL000-21163,-57.3713717,49.6116816
21164,"(-57.5491099, 49.5169199)",02YL000-21164,-57.5491099,49.5169199
21165,"(-57.6058997, 49.5580508)",02YL000-21165,-57.6058997,49.5580508
21166,"(-57.2188205, 49.5180105)",02YL000-21166,-57.2188205,49.5180105
21167,"(-57.8093936, 49.0471256)",02YL000-21167,-57.8093936,49.0471256
21168,"(-57.5356127, 49.6039707)",02YL000-21168,-57.5356127,49.6039707
21169,"(-57.6659725, 48.9295594)",02YL000-21169,-57.6659725,48.9295594
21170,"(-57.6529102, 49.6006027)",02YL000-21170,-57.6529102,49.6006027
21171,"(-57.0637059, 49.6070094)",02YL000-21171,-57.0637059,49.6070094
21172,"(-57.0634674, 49.6596959)",02YL000-21172,-57.0634674,49.6596959
21173,"(-57.6357296, 49.6807673)",02YL000-21173,-57.6357296,49.6807673
21174,"(-57.0832073, 49.480382)",02YL000-21174,-57.0832073,49.480382
21175,"(-57.3334877, 49.4411867)",02YL000-21175,-57.3334877,49.4411867
21176,"(-57.4317212, 49.7347931)",02YL000-21176,-57.4317212,49.7347931
21177,"(-58.008219, 49.1081914)",02YL000-21177,-58.008219,49.1081914
21178,"(-57.5341735, 49.6800148)",02YL000-21178,-57.5341735,49.6800148
21179,"(-58.1199375, 49.2302131)",02YL000-21179,-58.1199375,49.2302131
21180,"(-57.6405642, 49.5871423)",02YL000-21180,-57.6405642,49.5871423
21181,"(-57.6298137, 49.642008)",02YL000-21181,-57.6298137,49.642008
21182,"(-57.758143, 49.0062437)",02YL000-21182,-57.758143,49.0062437
21183,"(-57.1110105, 49.4075768)",02YL000-21183,-57.1110105,49.4075768
21184,"(-57.1312095, 49.4001154)",02YL000-21184,-57.1312095,49.4001154
21185,"(-57.4458108, 49.522614)",02YL000-21185,-57.4458108,49.522614
21186,"(-57.2111114, 49.5551208)",02YL000-21186,-57.2111114,49.5551208
21187,"(-57.0788738, 49.594009)",02YL000-21187,-57.0788738,49.594009
21188,"(-57.4037852, 49.4350275)",02YL000-21188,-57.4037852,49.4350275
21189,"(-57.4127792, 49.5633083)",02YL000-21189,-57.4127792,49.5633083
21190,"(-57.2697351, 49.4938046)",02YL000-21190,-57.2697351,49.4938046
21191,"(-57.2428181, 49.3982499)",02YL000-21191,-57.2428181,49.3982499
21192,"(-57.4343548, 49.5348068)",02YL000-21192,-57.4343548,49.5348068
21193,"(-57.5283456, 49.5874075)",02YL000-21193,-57.5283456,49.5874075
21194,"(-57.5068839, 49.6883033)",02YL000-21194,-57.5068839,49.6883033
21195,"(-58.2730893, 48.9869278)",02YL000-21195,-58.2730893,48.9869278
21196,"(-57.4696509, 49.5518549)",02YL000-21196,-57.4696509,49.5518549
